title,id,release_date,duration,genre_count,genre,rating,keywords,language,budget,revenue,url
Predator 2,169,11/20/1990,1h 48m,3,"Science Fiction,Action,Thriller",62,7,English,"35,000,000.00","57,120,318.00",https://www.themoviedb.org/movie/169
Treasure Planet,9016,11/26/2002,1h 35m,5,"Adventure,Animation,Family,Fantasy,Science Fiction",75,22,English,"140,000,000.00","109,578,115.00",https://www.themoviedb.org/movie/9016
Collateral Beauty,345920,12/6/2016,1h 37m,2,"Drama,Romance",73,6,English,"36,000,000.00","88,528,280.00",https://www.themoviedb.org/movie/345920
A Cinderella Story: If the Shoe Fits,407655,8/2/2016,1h 32m,4,"Comedy,Family,Fantasy,Music",72,7,English, NaN, NaN,https://www.themoviedb.org/movie/407655
Kiki's Delivery Service,16859,7/29/1989,1h 43m,4,"Animation,Family,Fantasy,Adventure",78,14,Japanese,"6,900,000.00","4,493,017.00",https://www.themoviedb.org/movie/16859
Terrifier,420634,10/15/2016,1h 24m,2,"Horror,Thriller",65,7,English,"100,000.00", NaN,https://www.themoviedb.org/movie/420634
Dragon Ball Z: The History of Trunks,39324,2/24/1993,48m,3,"Animation,Action,Science Fiction",75,10,Japanese, NaN, NaN,https://www.themoviedb.org/movie/39324
Anacondas: The Hunt for the Blood Orchid,11237,8/26/2004,1h 36m,4,"Adventure,Action,Horror,Thriller",54,14,English, NaN, NaN,https://www.themoviedb.org/movie/11237
Akira,149,7/16/1988,2h 4m,3,"Animation,Science Fiction,Action",80,17,Japanese,"10,000,000.00","553,171.00",https://www.themoviedb.org/movie/149
Tomorrowland,158852,5/19/2015,2h 10m,4,"Adventure,Family,Mystery,Science Fiction",62,6,English,"190,000,000.00","209,154,322.00",https://www.themoviedb.org/movie/158852
Ghosts of War,608195,7/3/2020,1h 34m,4,"Horror,Thriller,War,Fantasy",61,4,English, NaN,"178,592.00",https://www.themoviedb.org/movie/608195
Better Days,575813,10/25/2019,2h 15m,1,Drama,82,2,Chinese, NaN,"225,879,065.00",https://www.themoviedb.org/movie/575813
Back to the Future Part II,165,11/22/1989,1h 48m,4,"Adventure,Comedy,Family,Science Fiction",77,21,English,"40,000,000.00","332,000,000.00",https://www.themoviedb.org/movie/165
Ben 10 Alien Swarm,25642,11/25/2009,1h 9m,1,Adventure,63,0,English,"40,000,000.00", NaN,https://www.themoviedb.org/movie/25642
Edge of the World,806690,8/27/2021,1h 44m,3,"Adventure,Drama,History",50,0,English, NaN, NaN,https://www.themoviedb.org/movie/806690
App,179053,4/3/2013,1h 15m,1,Thriller,51,0,Dutch; Flemish,"2,000,000.00", NaN,https://www.themoviedb.org/movie/179053
The Autopsy of Jane Doe,397243,12/21/2016,1h 26m,2,"Horror,Mystery",67,14,English, NaN,"5,972,942.00",https://www.themoviedb.org/movie/397243
The Grudge,1970,10/22/2004,1h 32m,3,"Horror,Mystery,Thriller",59,7,English,"10,000,000.00","183,474,602.00",https://www.themoviedb.org/movie/1970
Wolf Children,110420,7/21/2012,1h 57m,4,"Animation,Drama,Family,Fantasy",83,14,Japanese, NaN,"55,060,661.00",https://www.themoviedb.org/movie/110420
Sherlock Holmes,10528,1/1/2009,2h 9m,4,"Action,Adventure,Crime,Mystery",72,17,English,"90,000,000.00","524,028,679.00",https://www.themoviedb.org/movie/10528
Independence Day,602,6/25/1996,2h 25m,3,"Action,Adventure,Science Fiction",68,16,English,"75,000,000.00","817,400,891.00",https://www.themoviedb.org/movie/602
The Show,567910,8/26/2021,1h 55m,3,"Drama,Fantasy,Mystery",62,0,English, NaN, NaN,https://www.themoviedb.org/movie/567910
Satan's Little Helper,9976,1/1/2004,1h 40m,3,"Horror,Romance,Comedy",52,4,English, NaN, NaN,https://www.themoviedb.org/movie/9976
The Hot Chick,11852,12/13/2002,1h 44m,2,"Comedy,Fantasy",63,17,English, NaN,"35,081,550.00",https://www.themoviedb.org/movie/11852
Everest,253412,9/10/2015,2h 1m,3,"Drama,Adventure,History",68,11,English,"55,000,000.00","203,427,584.00",https://www.themoviedb.org/movie/253412
V/H/S: Viral,267806,10/23/2014,1h 21m,2,"Horror,Thriller",48,1,English, NaN,"2,756.00",https://www.themoviedb.org/movie/267806
General Cemetery,218454,7/25/2013,1h 30m,1,Horror,66,0,Spanish; Castilian, NaN, NaN,https://www.themoviedb.org/movie/218454
Jojo Rabbit,515001,10/18/2019,1h 48m,3,"Comedy,War,Drama",81,12,English,"14,000,000.00","82,468,705.00",https://www.themoviedb.org/movie/515001
GoldenEye,710,11/16/1995,2h 10m,3,"Adventure,Action,Thriller",69,14,English,"58,000,000.00","352,194,034.00",https://www.themoviedb.org/movie/710
Clifford the Big Red Dog,585245,11/10/2021,1h 37m,3,"Family,Animation,Comedy",0,2,English, NaN, NaN,https://www.themoviedb.org/movie/585245
Avatar: Creating the World of Pandora,111332,2/7/2010,23m,1,Documentary,64,0,English, NaN, NaN,https://www.themoviedb.org/movie/111332
Chernobyl 1986,589761,4/15/2021,2h 16m,3,"Drama,History,Adventure",63,1,Russian,"9,100,000.00","5,370,393.00",https://www.themoviedb.org/movie/589761
Homefront,204082,11/12/2013,1h 40m,2,"Action,Thriller",70,14,English,"22,000,000.00","43,058,898.00",https://www.themoviedb.org/movie/204082
No Mercy,569016,1/1/2019,1h 34m,1,Action,71,3,Korean, NaN, NaN,https://www.themoviedb.org/movie/569016
Slender Man,439015,8/10/2018,1h 33m,3,"Horror,Mystery,Thriller",44,7,English,"10,000,000.00","11,817,275.00",https://www.themoviedb.org/movie/439015
The Wishmas Tree,657561,2/27/2020,1h 30m,4,"Animation,Family,Adventure,Action",70,4,English, NaN, NaN,https://www.themoviedb.org/movie/657561
The Goonies,9340,6/7/1985,1h 54m,3,"Adventure,Comedy,Family",75,14,English,"19,000,000.00","61,389,680.00",https://www.themoviedb.org/movie/9340
Happy Death Day,440021,10/12/2017,1h 37m,3,"Horror,Mystery,Comedy",66,7,English,"4,800,000.00","122,637,878.00",https://www.themoviedb.org/movie/440021
Barb & Star Go to Vista Del Mar,595813,3/29/2021,1h 47m,1,Comedy,60,4,English, NaN, NaN,https://www.themoviedb.org/movie/595813
Batman: Hush,537056,7/19/2019,1h 22m,5,"Science Fiction,Crime,Animation,Mystery,Action",73,4,English, NaN, NaN,https://www.themoviedb.org/movie/537056
The Babadook,242224,5/22/2014,1h 34m,2,"Drama,Horror",65,14,English,"2,000,000.00","10,312,540.00",https://www.themoviedb.org/movie/242224
Wanted,8909,6/19/2008,1h 50m,3,"Action,Thriller,Crime",65,6,English,"75,000,000.00","342,463,063.00",https://www.themoviedb.org/movie/8909
How to Be a Latin Lover,425134,3/6/2017,1h 55m,1,Comedy,69,4,English, NaN,"26,251,899.00",https://www.themoviedb.org/movie/425134
Blue Bayou,644089,9/10/2021,1h 59m,1,Drama,69,1,English, NaN,"750,000.00",https://www.themoviedb.org/movie/644089
Dragon Ball Z: Dead Zone,28609,7/15/1989,41m,3,"Animation,Action,Fantasy",66,17,Japanese, NaN, NaN,https://www.themoviedb.org/movie/28609
Rings,14564,2/1/2017,1h 42m,1,Horror,50,10,English,"25,000,000.00","83,080,890.00",https://www.themoviedb.org/movie/14564
Mary Poppins,433,8/27/1964,2h 19m,3,"Comedy,Family,Fantasy",76,14,English,"6,000,000.00","102,272,727.00",https://www.themoviedb.org/movie/433
Tomorrow Never Dies,714,12/11/1997,1h 59m,3,"Adventure,Action,Thriller",63,15,English,"110,000,000.00","333,011,068.00",https://www.themoviedb.org/movie/714
Monsters vs Aliens,15512,3/19/2009,1h 34m,4,"Animation,Family,Adventure,Science Fiction",62,3,English,"175,000,000.00","381,509,870.00",https://www.themoviedb.org/movie/15512
Justice League Dark,408220,3/29/2017,1h 15m,5,"Science Fiction,Action,Animation,Fantasy,Thriller",75,7,English, NaN, NaN,https://www.themoviedb.org/movie/408220
The Heist of the Century,609242,1/16/2020,1h 54m,3,"Comedy,Thriller,Crime",79,0,Spanish; Castilian, NaN, NaN,https://www.themoviedb.org/movie/609242
We're the Millers,138832,8/7/2013,1h 50m,2,"Comedy,Crime",68,9,English,"37,000,000.00","269,994,119.00",https://www.themoviedb.org/movie/138832
The Prey,59118,4/12/2011,1h 42m,3,"Action,Crime,Thriller",65,5,French, NaN, NaN,https://www.themoviedb.org/movie/59118
Rocky,1366,11/21/1976,2h,1,Drama,78,17,English,"1,000,000.00","117,235,147.00",https://www.themoviedb.org/movie/1366
Freaky,551804,11/12/2020,1h 42m,4,"Horror,Thriller,Comedy,Fantasy",68,9,English,"5,000,000.00","15,104,310.00",https://www.themoviedb.org/movie/551804
The Angry Birds Movie,153518,5/11/2016,1h 37m,3,"Animation,Adventure,Comedy",62,8,English,"73,000,000.00","349,779,543.00",https://www.themoviedb.org/movie/153518
PelÃ©,785976,2/23/2021,1h 48m,1,Documentary,75,4,Portuguese, NaN, NaN,https://www.themoviedb.org/movie/785976
The Grand Duke Of Corsica,623962,10/15/2021,1h 33m,3,"Comedy,Drama,Adventure",0,0,English, NaN, NaN,https://www.themoviedb.org/movie/623962
The Transporter,4108,10/2/2002,1h 32m,3,"Action,Crime,Thriller",67,11,English,"21,000,000.00","43,928,932.00",https://www.themoviedb.org/movie/4108
Scars,74078,9/16/2005,1h 45m,1,Drama,73,4,Spanish; Castilian, NaN, NaN,https://www.themoviedb.org/movie/74078
Killing Season,77663,7/12/2013,1h 31m,2,"Action,Thriller",55,11,English, NaN,"39,881.00",https://www.themoviedb.org/movie/77663
Happy Feet Two,65759,11/18/2011,1h 57m,3,"Animation,Comedy,Family",61,3,English,"130,000,000.00","150,406,466.00",https://www.themoviedb.org/movie/65759
Transformers: Dark of the Moon,38356,6/28/2011,2h 34m,3,"Action,Science Fiction,Adventure",61,12,English,"195,000,000.00","1,123,794,079.00",https://www.themoviedb.org/movie/38356
Tailgate,549435,10/31/2019,1h 25m,2,"Thriller,Horror",60,0,Dutch; Flemish, NaN, NaN,https://www.themoviedb.org/movie/549435
Scooby-Doo! Camp Scare,45752,9/14/2010,1h 12m,4,"Animation,Comedy,Family,Mystery",79,0,English, NaN, NaN,https://www.themoviedb.org/movie/45752
The Return of the Living Dead,10925,4/25/1985,1h 31m,2,"Comedy,Horror",72,13,English,"4,000,000.00","14,237,880.00",https://www.themoviedb.org/movie/10925
Cold Pursuit,438650,2/7/2019,1h 59m,3,"Action,Crime,Thriller",57,6,English,"60,000,000.00","76,419,755.00",https://www.themoviedb.org/movie/438650
Full Metal Jacket,600,6/26/1987,1h 57m,2,"Drama,War",81,29,English,"30,000,000.00","46,357,676.00",https://www.themoviedb.org/movie/600
The Amityville Horror,10065,4/14/2005,1h 30m,1,Horror,61,11,English,"19,000,000.00","108,047,131.00",https://www.themoviedb.org/movie/10065
PokÃ©mon ApokÃ©lypse,870606,9/20/2010,3m,3,"Crime,Action,Drama",63,4,English,478, NaN,https://www.themoviedb.org/movie/870606
Summer Wars,28874,8/1/2009,1h 54m,1,Animation,75,7,Japanese, NaN,"18,434,328.00",https://www.themoviedb.org/movie/28874
Promising Young Woman,582014,12/13/2020,1h 54m,3,"Thriller,Crime,Drama",76,12,English, NaN,"13,868,965.00",https://www.themoviedb.org/movie/582014
The Fifth Element,18,5/2/1997,2h 6m,5,"Adventure,Fantasy,Action,Thriller,Science Fiction",75,31,English,"90,000,000.00","263,920,180.00",https://www.themoviedb.org/movie/18
"Creating the World of Harry Potter, Part 1: The Magic Begins",830418,11/17/2009,1h 2m,1,Documentary,45,0,English, NaN, NaN,https://www.themoviedb.org/movie/830418
The Curse of Buckout Road,467615,11/24/2017,1h 37m,1,Horror,69,1,English, NaN, NaN,https://www.themoviedb.org/movie/467615
The Hunchback of Notre Dame,10545,6/21/1996,1h 31m,3,"Drama,Animation,Family",71,20,English,"100,000,000.00","325,338,851.00",https://www.themoviedb.org/movie/10545
"Love, Chunibyo & Other Delusions! Take On Me",460399,1/6/2018,1h 34m,3,"Animation,Comedy,Fantasy",77,5,Japanese, NaN,"1,822,043.00",https://www.themoviedb.org/movie/460399
American History X,73,7/1/1998,1h 59m,1,Drama,84,17,English,"20,000,000.00","23,875,127.00",https://www.themoviedb.org/movie/73
Ma,502416,5/29/2019,1h 39m,2,"Horror,Thriller",58,15,English,"5,000,000.00","51,749,995.00",https://www.themoviedb.org/movie/502416
Homunculus,741434,4/2/2021,1h 59m,2,"Drama,Thriller",62,5,Japanese, NaN, NaN,https://www.themoviedb.org/movie/741434
An Optical Illusion - Interval,734818,3/26/2021,1h 18m,1,Thriller,48,0,Spanish; Castilian, NaN, NaN,https://www.themoviedb.org/movie/734818
The Lego Movie 2: The Second Part,280217,1/26/2019,1h 46m,5,"Action,Adventure,Animation,Comedy,Family",67,3,English,"100,000,000.00","190,514,361.00",https://www.themoviedb.org/movie/280217
On Your Wedding Day,532444,8/22/2018,1h 50m,1,Romance,77,2,Korean, NaN,"20,895,905.00",https://www.themoviedb.org/movie/532444
The Exorcism of Emily Rose,8643,9/9/2005,2h 2m,4,"Crime,Drama,Horror,Thriller",65,14,English,"19,000,000.00","145,166,804.00",https://www.themoviedb.org/movie/8643
Mr. Popper's Penguins,58224,6/17/2011,1h 34m,2,"Comedy,Family",59,12,English,"55,000,000.00","187,361,754.00",https://www.themoviedb.org/movie/58224
6 Underground,509967,12/10/2019,2h 8m,3,"Action,Thriller,Comedy",63,7,English,"150,000,000.00", NaN,https://www.themoviedb.org/movie/509967
One Piece: Adventure of Nebulandia,373879,12/20/2015,1h 46m,5,"Action,Animation,Adventure,Comedy,Fantasy",75,3,Japanese, NaN, NaN,https://www.themoviedb.org/movie/373879
Tinker Bell and the Pirate Fairy,175112,2/13/2014,1h 18m,2,"Animation,Family",68,6,English, NaN,"20,300,000.00",https://www.themoviedb.org/movie/175112
Steven Universe: The Movie,537061,9/2/2019,1h 22m,6,"Animation,Family,Fantasy,Music,TV Movie,Science Fiction",84,2,English, NaN, NaN,https://www.themoviedb.org/movie/537061
The Maid,326947,4/12/2014,1h 39m,2,"Romance,Drama",35,2,English,"373,000.00", NaN,https://www.themoviedb.org/movie/326947
Sex Doll,412520,12/7/2016,1h 42m,3,"Drama,Thriller,Mystery",54,3,French, NaN, NaN,https://www.themoviedb.org/movie/412520
A Serbian Film,73861,6/16/2010,1h 44m,3,"Crime,Horror,Thriller",55,21,Serbian, NaN, NaN,https://www.themoviedb.org/movie/73861
The Double,73499,10/27/2011,1h 38m,3,"Action,Drama,Crime",58,1,English,"17,000,000.00","3,696,232.00",https://www.themoviedb.org/movie/73499
Bachelorette,84174,1/23/2012,1h 27m,2,"Comedy,Romance",54,12,English,"3,000,000.00","11,947,954.00",https://www.themoviedb.org/movie/84174
Bliss,613911,2/5/2021,1h 43m,3,"Science Fiction,Romance,Drama",55,2,English, NaN, NaN,https://www.themoviedb.org/movie/613911
Barbie: The Pearl Princess,255718,2/15/2014,1h 13m,2,"Family,Animation",70,2,English, NaN, NaN,https://www.themoviedb.org/movie/255718
Plan B,44282,3/27/2009,1h 43m,3,"Comedy,Drama,Romance",73,6,Spanish; Castilian, NaN, NaN,https://www.themoviedb.org/movie/44282
The Beta Test,749645,10/15/2021,1h 31m,2,"Horror,Thriller",0,2,English, NaN, NaN,https://www.themoviedb.org/movie/749645
Resident Evil: Damnation,133121,9/25/2012,1h 40m,3,"Animation,Horror,Action",68,15,English, NaN, NaN,https://www.themoviedb.org/movie/133121
Missing Link,458253,4/4/2019,1h 35m,5,"Family,Animation,Comedy,Adventure,Fantasy",71,9,English,"100,000,000.00","26,249,469.00",https://www.themoviedb.org/movie/458253
Nothing to Lose,502581,3/29/2018,2h 10m,1,Drama,55,0,Portuguese, NaN, NaN,https://www.themoviedb.org/movie/502581
Taxi Driver,103,2/9/1976,1h 54m,2,"Crime,Drama",82,20,English,"1,300,000.00","28,262,574.00",https://www.themoviedb.org/movie/103
The Boy from MedellÃ­n,736604,9/11/2020,1h 35m,2,"Documentary,Music",59,0,English, NaN, NaN,https://www.themoviedb.org/movie/736604
My Son,750253,9/15/2021,1h 35m,4,"Thriller,Romance,Crime,Drama",68,5,English, NaN, NaN,https://www.themoviedb.org/movie/750253
Rush Hour,2109,9/18/1998,1h 38m,3,"Action,Comedy,Crime",70,13,English,"33,000,000.00","244,721,064.00",https://www.themoviedb.org/movie/2109
The Iceman,68812,9/1/2012,1h 45m,3,"Thriller,Crime,Drama",65,17,English,"20,000,000.00","1,969,193.00",https://www.themoviedb.org/movie/68812
Dawn of the Dead,924,3/19/2004,1h 41m,2,"Action,Horror",70,23,English,"28,000,000.00","102,356,381.00",https://www.themoviedb.org/movie/924
I Believe,499338,11/7/2017,1h 30m,1,Family,70,0,English, NaN, NaN,https://www.themoviedb.org/movie/499338
Noah,86834,3/7/2014,2h 18m,2,"Drama,Adventure",56,9,English,"125,000,000.00","362,637,473.00",https://www.themoviedb.org/movie/86834
Teen Titans Go! vs. Teen Titans,556901,7/21/2019,1h 16m,2,"Action,Animation",80,8,English, NaN, NaN,https://www.themoviedb.org/movie/556901
Perfume: The Story of a Murderer,1427,9/13/2006,2h 27m,3,"Crime,Fantasy,Drama",73,18,English,"50,000,000.00","132,180,323.00",https://www.themoviedb.org/movie/1427
Doraemon: Nobita and the Kingdom of Clouds,134162,3/7/1992,1h 30m,1,Animation,68,0,Japanese, NaN, NaN,https://www.themoviedb.org/movie/134162
Left Behind,218043,10/3/2014,1h 50m,3,"Thriller,Action,Science Fiction",42,4,English,"16,000,000.00","19,682,924.00",https://www.themoviedb.org/movie/218043
Magic Mike XXL,264999,7/1/2015,1h 55m,2,"Comedy,Drama",62,6,English,"14,800,000.00","117,813,057.00",https://www.themoviedb.org/movie/264999
Armageddon,95,7/1/1998,2h 31m,4,"Action,Thriller,Science Fiction,Adventure",68,25,English,"140,000,000.00","553,799,566.00",https://www.themoviedb.org/movie/95
Home on the Range,13700,4/2/2004,1h 16m,2,"Animation,Family",60,3,English,"110,000,000.00","103,951,461.00",https://www.themoviedb.org/movie/13700
Ouija: Origin of Evil,335796,10/20/2016,1h 39m,2,"Horror,Thriller",61,8,English,"9,000,000.00","81,705,746.00",https://www.themoviedb.org/movie/335796
Don Jon,138697,9/12/2013,1h 30m,3,"Romance,Comedy,Drama",60,10,English,"3,000,000.00", NaN,https://www.themoviedb.org/movie/138697
It Follows,270303,2/4/2015,1h 41m,2,"Horror,Mystery",66,13,English,"2,000,000.00","14,674,076.00",https://www.themoviedb.org/movie/270303
Chal Mera Putt 3,878667,10/1/2021,2h 10m,0,0,,0, NaN,,,https://www.themoviedb.org/movie/878667
The Lorax,73723,3/1/2012,1h 26m,2,"Animation,Family",65,5,English,"70,000,000.00","348,840,316.00",https://www.themoviedb.org/movie/73723
Goodbye World,201066,6/15/2013,1h 41m,2,"Drama,Comedy",53,0,English, NaN, NaN,https://www.themoviedb.org/movie/201066
Sex Education Films,825491,1/1/2017,2h 6m,3,0,,0, NaN,,,https://www.themoviedb.org/movie/825491
Paperhouse,41965,9/10/1988,1h 32m,3,"Drama,Fantasy,Horror",68,6,English, NaN,"241,278.00",https://www.themoviedb.org/movie/41965
Battle Royale,3176,12/16/2000,2h 3m,3,"Drama,Thriller,Action",73,8,Japanese,"4,500,000.00","25,000,000.00",https://www.themoviedb.org/movie/3176
The 100 Candles Game,751394,11/13/2020,1h 40m,1,Horror,60,0,English, NaN, NaN,https://www.themoviedb.org/movie/751394
Zookeeper,38317,7/6/2011,1h 42m,3,"Comedy,Romance,Family",54,9,English,"80,000,000.00","169,852,759.00",https://www.themoviedb.org/movie/38317
Leprechaun 2,18009,4/7/1994,1h 25m,2,"Comedy,Horror",55,2,English,"2,000,000.00","2,260,622.00",https://www.themoviedb.org/movie/18009
Death Note,16007,6/17/2006,2h 6m,3,"Fantasy,Mystery,Thriller",70,20,Japanese,"20,000,000.00","27,793,200.00",https://www.themoviedb.org/movie/16007
Unfaithful,2251,5/10/2002,2h 4m,2,"Thriller,Drama",66,7,English,"50,000,000.00","119,137,784.00",https://www.themoviedb.org/movie/2251
Blood Brothers: Malcolm X and Muhammad Ali,861604,9/9/2021,1h 35m,2,"Documentary,History",73,0,English, NaN, NaN,https://www.themoviedb.org/movie/861604
Palmer,458220,1/29/2021,1h 50m,1,Drama,81,0,English, NaN, NaN,https://www.themoviedb.org/movie/458220
Barbie and the Diamond Castle,13004,9/3/2008,1h 18m,2,"Animation,Family",73,2,English, NaN, NaN,https://www.themoviedb.org/movie/13004
300,1271,3/7/2007,1h 57m,3,"Action,Adventure,War",72,12,English,"65,000,000.00","422,610,419.00",https://www.themoviedb.org/movie/1271
Batman: Under the Red Hood,40662,7/27/2010,1h 15m,5,"Science Fiction,Crime,Action,Animation,Mystery",78,11,English, NaN,"6,629,178.00",https://www.themoviedb.org/movie/40662
Doraemon: Nobita and the New Steel Troops: ~Winged Angels~,137227,3/5/2011,1h 48m,3,"Animation,Adventure,Family",78,6,Japanese, NaN, NaN,https://www.themoviedb.org/movie/137227
The Ritual,433808,10/11/2017,1h 34m,3,"Horror,Thriller,Mystery",62,19,English,"10,000,000.00","1,785,977.00",https://www.themoviedb.org/movie/433808
Aliens,679,7/18/1986,2h 17m,3,"Action,Thriller,Science Fiction",79,15,English,"18,500,000.00","183,316,455.00",https://www.themoviedb.org/movie/679
A Nightmare on Elm Street Part 2: Freddy's Revenge,10014,10/31/1985,1h 27m,1,Horror,58,21,English,"3,000,000.00","29,999,213.00",https://www.themoviedb.org/movie/10014
Ocean's Twelve,163,12/9/2004,2h 5m,2,"Thriller,Crime",65,6,English,"110,000,000.00","362,744,280.00",https://www.themoviedb.org/movie/163
Child 44,181283,3/15/2015,2h 17m,2,"Crime,Thriller",63,8,English,"50,000,000.00","3,324,330.00",https://www.themoviedb.org/movie/181283
Fireproof,14438,9/26/2008,2h 2m,2,"Drama,Romance",74,13,English,"500,000.00","33,456,317.00",https://www.themoviedb.org/movie/14438
